Order ID,Date,Product,Price,Quantity,Purchase Type,Payment Method
22635,2024-06-08,Sides & Other,4.99,385.93,In-store,Gift Card
22636,2024-06-09,Burgers,12.99,916.49,Online,Credit Card
22637,2024-06-09,Chicken Sandwiches,9.95,302.53,Online,Cash
22638,2024-06-09,Fries,3.49,939.11,In-store,Credit Card
22639,2024-06-09,Beverages,2.95,1116.93,In-store,Cash
22640,2024-06-09,Sides & Other,4.99,298.73,Drive-thru,Credit Card
22641,2024-06-10,Burgers,12.99,761.55,Online,Credit Card
22642,2024-06-10,Chicken Sandwiches,9.95,226.15,Drive-thru,Credit Card
22643,2024-06-10,Fries,3.49,657.2,In-store,Cash
22644,2024-06-10,Beverages,2.95,885.68,Drive-thru,Credit Card
22645,2024-06-10,Sides & Other,4.99,186.96,In-store,Cash
22646,2024-06-11,Burgers,12.99,615.75,Drive-thru,Credit Card
22647,2024-06-11,Chicken Sandwiches,9.95,229.78,In-store,Credit Card
22648,2024-06-11,Fries,3.49,654.48,Drive-thru,Cash
22649,2024-06-11,Beverages,2.95,941.49,Online,Credit Card
22650,2024-06-11,Sides & Other,4.99,256.59,Drive-thru,Credit Card
22651,2024-06-12,Burgers,12.99,639.64,Drive-thru,Credit Card
22652,2024-06-12,Chicken Sandwiches,9.95,290.73,Online,Cash
22653,2024-06-12,Fries,3.49,776.24,Drive-thru,Credit Card
22654,2024-06-12,Beverages,2.95,1034.12,Drive-thru,Cash
22655,2024-06-12,Sides & Other,4.99,217.72,In-store,Cash
22656,2024-06-13,Burgers,12.99,761.66,Online,Gift Card
22657,2024-06-13,Chicken Sandwiches,9.95,223.23,Online,Credit Card
22658,2024-06-13,Fries,3.49,793.53,In-store,Gift Card
22659,2024-06-13,Beverages,2.95,997.67,In-store,Credit Card
22660,2024-06-13,Sides & Other,4.99,258.37,Online,Gift Card
22661,2024-06-14,Burgers,12.99,714.26,In-store,Cash
22662,2024-06-14,Chicken Sandwiches,9.95,262.56,Online,Credit Card
22663,2024-06-14,Fries,3.49,897.21,In-store,Credit Card
22664,2024-06-14,Beverages,2.95,1092.64,Online,Credit Card
22665,2024-06-14,Sides & Other,4.99,293.65,Drive-thru,Credit Card
22666,2024-06-15,Burgers,12.99,790.18,Online,Credit Card
22667,2024-06-15,Chicken Sandwiches,9.95,355.39,Online,Cash
22668,2024-06-15,Fries,3.49,905.86,In-store,Credit Card
22669,2024-06-15,Beverages,2.95,1317.96,Online,Cash
22670,2024-06-15,Sides & Other,4.99,339.04,Drive-thru,Cash
22671,2024-06-16,Burgers,12.99,926.42,In-store,Credit Card
22672,2024-06-16,Chicken Sandwiches,9.95,377.36,In-store,Credit Card
22673,2024-06-16,Fries,3.49,1083.01,Online,Cash
22674,2024-06-16,Beverages,2.95,1369.98,Drive-thru,Credit Card
22675,2024-06-16,Sides & Other,4.99,291.61,In-store,Cash
22676,2024-06-17,Burgers,12.99,521.27,Online,Credit Card
22677,2024-06-17,Chicken Sandwiches,9.95,239.65,In-store,Credit Card
22678,2024-06-17,Fries,3.49,627.14,Online,Credit Card
22679,2024-06-17,Beverages,2.95,914.87,In-store,Credit Card
22680,2024-06-17,Sides & Other,4.99,212.48,Drive-thru,Credit Card
22681,2024-06-18,Burgers,12.99,712.04,In-store,Cash
22682,2024-06-18,Chicken Sandwiches,9.95,231.46,In-store,Cash
22683,2024-06-18,Fries,3.49,701.06,Drive-thru,Cash
22684,2024-06-18,Beverages,2.95,970.37,Online,Credit Card
22685,2024-06-18,Sides & Other,4.99,238.5,In-store,Credit Card
22686,2024-06-19,Burgers,12.99,724.39,Online,Credit Card
22687,2024-06-19,Chicken Sandwiches,9.95,263.59,Drive-thru,Gift Card
22688,2024-06-19,Fries,3.49,683.01,Online,Credit Card
22689,2024-06-19,Beverages,2.95,1022.5,In-store,Cash
22690,2024-06-19,Sides & Other,4.99,260.36,In-store,Cash
22691,2024-06-20,Burgers,12.99,632.1,In-store,Cash
22692,2024-06-20,Chicken Sandwiches,9.95,245.14,Online,Credit Card
22693,2024-06-20,Fries,3.49,751.18,In-store,Credit Card
22694,2024-06-20,Beverages,2.95,984.67,In-store,Cash
22695,2024-06-20,Sides & Other,4.99,251.01,Online,Cash
22696,2024-06-21,Burgers,12.99,921.85,In-store,Cash
22697,2024-06-21,Chicken Sandwiches,9.95,321.33,Drive-thru,Credit Card
22698,2024-06-21,Fries,3.49,797.16,Online,Credit Card
22699,2024-06-21,Beverages,2.95,1169.29,Online,Credit Card
22700,2024-06-21,Sides & Other,4.99,327.08,Drive-thru,Gift Card
22701,2024-06-22,Burgers,12.99,948.06,Drive-thru,Credit Card
22702,2024-06-22,Chicken Sandwiches,9.95,363.55,Online,Cash
22703,2024-06-22,Fries,3.49,1098.05,Online,Credit Card
22704,2024-06-22,Beverages,2.95,1343.97,Online,Gift Card
22705,2024-06-22,Sides & Other,4.99,322.62,In-store,Credit Card
22706,2024-06-23,Burgers,12.99,914.33,In-store,Cash
22707,2024-06-23,Chicken Sandwiches,9.95,301.14,In-store,Cash
22708,2024-06-23,Fries,3.49,889.79,Online,Cash
22709,2024-06-23,Beverages,2.95,1151.04,Drive-thru,Credit Card
22710,2024-06-23,Sides & Other,4.99,344.9,In-store,Cash
22711,2024-06-24,Burgers,12.99,594.16,In-store,Cash
22712,2024-06-24,Chicken Sandwiches,9.95,267.78,Drive-thru,Cash
22713,2024-06-24,Fries,3.49,713.69,In-store,Credit Card
22714,2024-06-24,Beverages,2.95,856.5,In-store,Credit Card
22715,2024-06-24,Sides & Other,4.99,231.97,In-store,Credit Card
22716,2024-06-25,Burgers,12.99,529.23,In-store,Credit Card
22717,2024-06-25,Chicken Sandwiches,9.95,254.24,In-store,Gift Card
22718,2024-06-25,Fries,3.49,753.64,Drive-thru,Cash
22719,2024-06-25,Beverages,2.95,916.97,Online,Cash
22720,2024-06-25,Sides & Other,4.99,231.75,Drive-thru,Credit Card
22721,2024-06-26,Burgers,12.99,837.8,Online,Credit Card
22722,2024-06-26,Chicken Sandwiches,9.95,238.38,Drive-thru,Gift Card
22723,2024-06-26,Fries,3.49,704.73,Drive-thru,Gift Card
22724,2024-06-26,Beverages,2.95,1053.26,Online,Cash
22725,2024-06-26,Sides & Other,4.99,305.69,In-store,Credit Card
22726,2024-06-27,Burgers,12.99,702.75,Online,Cash
22727,2024-06-27,Chicken Sandwiches,9.95,277.6,Online,Credit Card
22728,2024-06-27,Fries,3.49,814.09,In-store,Gift Card
22729,2024-06-27,Beverages,2.95,958.86,Online,Credit Card
22730,2024-06-27,Sides & Other,4.99,223.51,In-store,Credit Card
22731,2024-06-28,Burgers,12.99,905.88,Online,Credit Card
22732,2024-06-28,Chicken Sandwiches,9.95,339.26,In-store,Credit Card
22733,2024-06-28,Fries,3.49,895.41,Online,Credit Card
22734,2024-06-28,Beverages,2.95,1095.99,In-store,Credit Card
22735,2024-06-28,Sides & Other,4.99,352.49,Online,Cash
22736,2024-06-29,Burgers,12.99,865.45,In-store,Credit Card
22737,2024-06-29,Chicken Sandwiches,9.95,315.63,In-store,Cash
22738,2024-06-29,Fries,3.49,999.14,In-store,Cash
22739,2024-06-29,Beverages,2.95,1373.24,Online,Cash
22740,2024-06-29,Sides & Other,4.99,349.01,In-store,Credit Card
22741,2024-06-30,Burgers,12.99,862.84,Drive-thru,Credit Card
22742,2024-06-30,Chicken Sandwiches,9.95,310.85,In-store,Gift Card
22743,2024-06-30,Fries,3.49,890.85,In-store,Cash
22744,2024-06-30,Beverages,2.95,1196.6,Online,Cash
22745,2024-06-30,Sides & Other,4.99,182.76,In-store,Cash
22746,2024-07-01,Burgers,12.99,659.42,Online,Cash
22747,2024-07-01,Chicken Sandwiches,9.95,244.31,Drive-thru,Gift Card
22748,2024-07-01,Fries,3.49,670.99,Drive-thru,Credit Card
22749,2024-07-01,Beverages,2.95,997.0,Online,Cash
22750,2024-07-01,Sides & Other,4.99,223.11,Online,Cash
22751,2024-07-02,Burgers,12.99,822.8,In-store,Gift Card
22752,2024-07-02,Chicken Sandwiches,9.95,285.97,Online,Credit Card
22753,2024-07-02,Fries,3.49,723.74,Drive-thru,Gift Card
22754,2024-07-02,Beverages,2.95,1006.2,In-store,Cash
22755,2024-07-02,Sides & Other,4.99,234.72,In-store,Cash
22756,2024-07-03,Burgers,12.99,705.47,Online,Credit Card
22757,2024-07-03,Chicken Sandwiches,9.95,264.32,Drive-thru,Gift Card
22758,2024-07-03,Fries,3.49,747.96,In-store,Credit Card
22759,2024-07-03,Beverages,2.95,1014.39,Online,Cash
22760,2024-07-03,Sides & Other,4.99,271.43,In-store,Credit Card
22761,2024-07-04,Burgers,12.99,1058.61,In-store,Credit Card
22762,2024-07-04,Chicken Sandwiches,9.95,320.89,Drive-thru,Gift Card
22763,2024-07-04,Fries,3.49,1115.65,Drive-thru,Credit Card
22764,2024-07-04,Beverages,2.95,1400.21,In-store,Cash
22765,2024-07-04,Sides & Other,4.99,348.99,Online,Credit Card
22766,2024-07-05,Burgers,12.99,917.75,In-store,Cash
22767,2024-07-05,Chicken Sandwiches,9.95,296.96,Drive-thru,Credit Card
22768,2024-07-05,Fries,3.49,926.33,In-store,Cash
22769,2024-07-05,Beverages,2.95,1198.82,In-store,Cash
22770,2024-07-05,Sides & Other,4.99,279.21,Online,Credit Card
22771,2024-07-06,Burgers,12.99,940.37,Online,Credit Card
22772,2024-07-06,Chicken Sandwiches,9.95,311.0,In-store,Cash
22773,2024-07-06,Fries,3.49,1008.21,In-store,Credit Card
22774,2024-07-06,Beverages,2.95,1293.88,Online,Cash
22775,2024-07-06,Sides & Other,4.99,302.24,Drive-thru,Cash
22776,2024-07-07,Burgers,12.99,846.78,Online,Credit Card
22777,2024-07-07,Chicken Sandwiches,9.95,297.71,Drive-thru,Gift Card
22778,2024-07-07,Fries,3.49,911.52,In-store,Credit Card
22779,2024-07-07,Beverages,2.95,1254.61,Drive-thru,Credit Card
22780,2024-07-07,Sides & Other,4.99,314.37,Online,Credit Card
22781,2024-07-08,Burgers,12.99,737.83,Drive-thru,Credit Card
22782,2024-07-08,Chicken Sandwiches,9.95,222.47,In-store,Credit Card
22783,2024-07-08,Fries,3.49,668.71,In-store,Cash
22784,2024-07-08,Beverages,2.95,936.96,Drive-thru,Credit Card
22785,2024-07-08,Sides & Other,4.99,214.02,Drive-thru,Cash
22786,2024-07-09,Burgers,12.99,677.1,In-store,Credit Card
22787,2024-07-09,Chicken Sandwiches,9.95,226.68,Online,Credit Card
22788,2024-07-09,Fries,3.49,686.33,Online,Credit Card
22789,2024-07-09,Beverages,2.95,992.95,Online,Gift Card
22790,2024-07-09,Sides & Other,4.99,243.2,Drive-thru,Credit Card
22791,2024-07-10,Burgers,12.99,781.65,Online,Cash
22792,2024-07-10,Chicken Sandwiches,9.95,244.27,In-store,Cash
22793,2024-07-10,Fries,3.49,764.34,Online,Cash
22794,2024-07-10,Beverages,2.95,1023.71,Drive-thru,Credit Card
22795,2024-07-10,Sides & Other,4.99,248.56,In-store,Credit Card
22796,2024-07-11,Burgers,12.99,676.6,In-store,Cash
22797,2024-07-11,Chicken Sandwiches,9.95,274.39,Drive-thru,Credit Card
22798,2024-07-11,Fries,3.49,699.22,Online,Credit Card
22799,2024-07-11,Beverages,2.95,1049.62,In-store,Cash
22800,2024-07-11,Sides & Other,4.99,260.18,Drive-thru,Cash
22801,2024-07-12,Burgers,12.99,864.48,In-store,Credit Card
22802,2024-07-12,Chicken Sandwiches,9.95,380.49,In-store,Credit Card
22803,2024-07-12,Fries,3.49,920.6,In-store,Cash
22804,2024-07-12,Beverages,2.95,1173.2,Online,Credit Card
22805,2024-07-12,Sides & Other,4.99,283.27,Online,Cash
22806,2024-07-13,Burgers,12.99,791.8,Drive-thru,Credit Card
22807,2024-07-13,Chicken Sandwiches,9.95,334.07,Drive-thru,Cash
22808,2024-07-13,Fries,3.49,967.74,In-store,Gift Card
22809,2024-07-13,Beverages,2.95,1440.23,Drive-thru,Credit Card
22810,2024-07-13,Sides & Other,4.99,299.59,In-store,Credit Card
22811,2024-07-14,Burgers,12.99,861.22,Online,Cash
22812,2024-07-14,Chicken Sandwiches,9.95,285.79,Online,Credit Card
22813,2024-07-14,Fries,3.49,1022.37,In-store,Credit Card
22814,2024-07-14,Beverages,2.95,1240.62,In-store,Cash
22815,2024-07-14,Sides & Other,4.99,370.18,In-store,Credit Card
22816,2024-07-15,Burgers,12.99,733.79,Online,Cash
22817,2024-07-15,Chicken Sandwiches,9.95,250.21,In-store,Cash
22818,2024-07-15,Fries,3.49,737.31,Drive-thru,Credit Card
22819,2024-07-15,Beverages,2.95,997.32,In-store,Cash
22820,2024-07-15,Sides & Other,4.99,167.7,Drive-thru,Gift Card
22821,2024-07-16,Burgers,12.99,682.15,Drive-thru,Credit Card
22822,2024-07-16,Chicken Sandwiches,9.95,267.55,Drive-thru,Credit Card
22823,2024-07-16,Fries,3.49,742.53,Drive-thru,Credit Card
22824,2024-07-16,Beverages,2.95,951.76,In-store,Credit Card
22825,2024-07-16,Sides & Other,4.99,235.44,Online,Cash
22826,2024-07-17,Burgers,12.99,862.36,In-store,Cash
22827,2024-07-17,Chicken Sandwiches,9.95,292.34,Online,Credit Card
22828,2024-07-17,Fries,3.49,780.99,Online,Credit Card
22829,2024-07-17,Beverages,2.95,1109.52,In-store,Gift Card
22830,2024-07-17,Sides & Other,4.99,236.85,Drive-thru,Cash
22831,2024-07-18,Burgers,12.99,614.34,In-store,Credit Card
22832,2024-07-18,Chicken Sandwiches,9.95,234.5,Drive-thru,Credit Card
22833,2024-07-18,Fries,3.49,858.07,Online,Credit Card
22834,2024-07-18,Beverages,2.95,1053.53,In-store,Cash
22835,2024-07-18,Sides & Other,4.99,241.15,Online,Credit Card
22836,2024-07-19,Burgers,12.99,824.0,In-store,Credit Card
22837,2024-07-19,Chicken Sandwiches,9.95,356.32,Drive-thru,Gift Card
22838,2024-07-19,Fries,3.49,990.22,In-store,Gift Card
22839,2024-07-19,Beverages,2.95,1342.53,Drive-thru,Credit Card
22840,2024-07-19,Sides & Other,4.99,280.72,In-store,Cash
22841,2024-07-20,Burgers,12.99,987.82,Drive-thru,Gift Card
22842,2024-07-20,Chicken Sandwiches,9.95,284.34,In-store,Credit Card
22843,2024-07-20,Fries,3.49,1110.19,Drive-thru,Credit Card
22844,2024-07-20,Beverages,2.95,1316.5,In-store,Gift Card
22845,2024-07-20,Sides & Other,4.99,334.41,Drive-thru,Credit Card
22846,2024-07-21,Burgers,12.99,777.02,In-store,Gift Card
22847,2024-07-21,Chicken Sandwiches,9.95,287.25,Drive-thru,Cash
22848,2024-07-21,Fries,3.49,878.18,Drive-thru,Cash
22849,2024-07-21,Beverages,2.95,1225.17,In-store,Gift Card
22850,2024-07-21,Sides & Other,4.99,272.36,Online,Credit Card
22851,2024-07-22,Burgers,12.99,642.57,Online,Credit Card
22852,2024-07-22,Chicken Sandwiches,9.95,258.82,Online,Cash
22853,2024-07-22,Fries,3.49,673.0,Online,Credit Card
22854,2024-07-22,Beverages,2.95,990.03,Online,Cash
22855,2024-07-22,Sides & Other,4.99,268.85,In-store,Credit Card
22856,2024-07-23,Burgers,12.99,665.95,Drive-thru,Gift Card
22857,2024-07-23,Chicken Sandwiches,9.95,228.0,Drive-thru,Credit Card
22858,2024-07-23,Fries,3.49,734.35,Drive-thru,Credit Card
22859,2024-07-23,Beverages,2.95,1063.95,Online,Credit Card
22860,2024-07-23,Sides & Other,4.99,243.62,Drive-thru,Cash
22861,2024-07-24,Burgers,12.99,699.68,In-store,Cash
22862,2024-07-24,Chicken Sandwiches,9.95,272.01,Drive-thru,Cash
22863,2024-07-24,Fries,3.49,731.64,Online,Credit Card
22864,2024-07-24,Beverages,2.95,1097.18,In-store,Cash
22865,2024-07-24,Sides & Other,4.99,263.94,In-store,Cash
22866,2024-07-25,Burgers,12.99,715.94,Online,Credit Card
22867,2024-07-25,Chicken Sandwiches,9.95,236.78,In-store,Cash
22868,2024-07-25,Fries,3.49,741.87,In-store,Credit Card
22869,2024-07-25,Beverages,2.95,1090.48,In-store,Cash
22870,2024-07-25,Sides & Other,4.99,292.62,Online,Cash
22871,2024-07-26,Burgers,12.99,795.76,In-store,Credit Card
22872,2024-07-26,Chicken Sandwiches,9.95,312.03,Online,Gift Card
22873,2024-07-26,Fries,3.49,787.67,In-store,Cash
22874,2024-07-26,Beverages,2.95,1195.24,In-store,Credit Card
22875,2024-07-26,Sides & Other,4.99,285.86,Drive-thru,Gift Card
22876,2024-07-27,Burgers,12.99,873.78,In-store,Gift Card
22877,2024-07-27,Chicken Sandwiches,9.95,304.43,In-store,Credit Card
22878,2024-07-27,Fries,3.49,977.93,In-store,Credit Card
22879,2024-07-27,Beverages,2.95,1403.22,Online,Cash
22880,2024-07-27,Sides & Other,4.99,316.05,Online,Cash
22881,2024-07-28,Burgers,12.99,679.04,In-store,Gift Card
22882,2024-07-28,Chicken Sandwiches,9.95,239.1,Online,Credit Card
22883,2024-07-28,Fries,3.49,891.07,Online,Cash
22884,2024-07-28,Beverages,2.95,1282.61,Online,Credit Card
22885,2024-07-28,Sides & Other,4.99,181.28,In-store,Cash
22886,2024-07-29,Burgers,12.99,645.82,In-store,Credit Card
22887,2024-07-29,Chicken Sandwiches,9.95,225.5,Drive-thru,Credit Card
22888,2024-07-29,Fries,3.49,781.81,Drive-thru,Credit Card
22889,2024-07-29,Beverages,2.95,964.58,Online,Credit Card
22890,2024-07-29,Sides & Other,4.99,242.0,In-store,Credit Card
22891,2024-07-30,Burgers,12.99,711.19,Online,Cash
22892,2024-07-30,Chicken Sandwiches,9.95,192.25,Online,Credit Card
22893,2024-07-30,Fries,3.49,779.35,Online,Credit Card
22894,2024-07-30,Beverages,2.95,1022.09,In-store,Credit Card
22895,2024-07-30,Sides & Other,4.99,254.05,Drive-thru,Credit Card
22896,2024-07-31,Burgers,12.99,1024.08,In-store,Credit Card
22897,2024-07-31,Chicken Sandwiches,9.95,203.6,Drive-thru,Cash
22898,2024-07-31,Fries,3.49,865.74,In-store,Cash
22899,2024-07-31,Beverages,2.95,1052.92,Drive-thru,Cash
22900,2024-07-31,Sides & Other,4.99,259.7,In-store,Cash
22901,2024-08-01,Burgers,12.99,705.76,Online,Gift Card
22902,2024-08-01,Chicken Sandwiches,9.95,242.69,Online,Gift Card
22903,2024-08-01,Fries,3.49,733.68,In-store,Gift Card
22904,2024-08-01,Beverages,2.95,1013.57,Drive-thru,Credit Card
22905,2024-08-01,Sides & Other,4.99,190.6,Online,Credit Card
22906,2024-08-02,Burgers,12.99,875.6,Online,Credit Card
22907,2024-08-02,Chicken Sandwiches,9.95,279.34,In-store,Cash
22908,2024-08-02,Fries,3.49,814.11,Drive-thru,Gift Card
22909,2024-08-02,Beverages,2.95,1127.21,Drive-thru,Cash
22910,2024-08-02,Sides & Other,4.99,327.28,In-store,Gift Card
22911,2024-08-03,Burgers,12.99,872.99,Drive-thru,Credit Card
22912,2024-08-03,Chicken Sandwiches,9.95,342.05,In-store,Credit Card
22913,2024-08-03,Fries,3.49,944.15,Drive-thru,Credit Card
22914,2024-08-03,Beverages,2.95,1341.5,In-store,Gift Card
22915,2024-08-03,Sides & Other,4.99,344.79,In-store,Gift Card
22916,2024-08-04,Burgers,12.99,988.98,Drive-thru,Credit Card
22917,2024-08-04,Chicken Sandwiches,9.95,294.03,In-store,Cash
22918,2024-08-04,Fries,3.49,932.94,In-store,Cash
22919,2024-08-04,Beverages,2.95,1184.32,Drive-thru,Cash
22920,2024-08-04,Sides & Other,4.99,337.37,In-store,Credit Card
22921,2024-08-05,Burgers,12.99,606.01,In-store,Cash
22922,2024-08-05,Chicken Sandwiches,9.95,251.34,In-store,Credit Card
22923,2024-08-05,Fries,3.49,690.85,Drive-thru,Gift Card
22924,2024-08-05,Beverages,2.95,916.97,Online,Credit Card
22925,2024-08-05,Sides & Other,4.99,225.5,In-store,Credit Card
22926,2024-08-06,Burgers,12.99,690.24,In-store,Gift Card
22927,2024-08-06,Chicken Sandwiches,9.95,238.19,Drive-thru,Credit Card
22928,2024-08-06,Fries,3.49,731.26,Online,Cash
22929,2024-08-06,Beverages,2.95,1013.7,Drive-thru,Cash
22930,2024-08-06,Sides & Other,4.99,261.62,In-store,Credit Card
22931,2024-08-07,Burgers,12.99,769.67,In-store,Credit Card
22932,2024-08-07,Chicken Sandwiches,9.95,241.88,In-store,Credit Card
22933,2024-08-07,Fries,3.49,718.99,In-store,Cash
22934,2024-08-07,Beverages,2.95,1040.38,In-store,Credit Card
22935,2024-08-07,Sides & Other,4.99,271.68,In-store,Credit Card
22936,2024-08-08,Burgers,12.99,811.85,Drive-thru,Credit Card
22937,2024-08-08,Chicken Sandwiches,9.95,238.0,In-store,Gift Card
22938,2024-08-08,Fries,3.49,749.33,In-store,Credit Card
22939,2024-08-08,Beverages,2.95,929.23,In-store,Credit Card
22940,2024-08-08,Sides & Other,4.99,228.7,In-store,Credit Card
22941,2024-08-09,Burgers,12.99,895.36,Online,Gift Card
22942,2024-08-09,Chicken Sandwiches,9.95,277.83,In-store,Cash
22943,2024-08-09,Fries,3.49,907.73,Drive-thru,Credit Card
22944,2024-08-09,Beverages,2.95,1139.99,Online,Gift Card
22945,2024-08-09,Sides & Other,4.99,290.93,Drive-thru,Credit Card
22946,2024-08-10,Burgers,12.99,817.36,Drive-thru,Gift Card
22947,2024-08-10,Chicken Sandwiches,9.95,332.78,In-store,Cash
22948,2024-08-10,Fries,3.49,809.05,Online,Gift Card
22949,2024-08-10,Beverages,2.95,1288.89,In-store,Cash
22950,2024-08-10,Sides & Other,4.99,242.79,In-store,Credit Card
22951,2024-08-11,Burgers,12.99,935.99,Online,Credit Card
22952,2024-08-11,Chicken Sandwiches,9.95,323.37,In-store,Credit Card
22953,2024-08-11,Fries,3.49,921.98,Drive-thru,Cash
22954,2024-08-11,Beverages,2.95,1256.24,In-store,Gift Card
22955,2024-08-11,Sides & Other,4.99,247.62,In-store,Credit Card
22956,2024-08-12,Burgers,12.99,764.56,Drive-thru,Credit Card
22957,2024-08-12,Chicken Sandwiches,9.95,255.83,Drive-thru,Credit Card
22958,2024-08-12,Fries,3.49,689.08,Drive-thru,Credit Card
22959,2024-08-12,Beverages,2.95,964.25,In-store,Cash
22960,2024-08-12,Sides & Other,4.99,188.16,Online,Gift Card
22961,2024-08-13,Burgers,12.99,618.76,In-store,Credit Card
22962,2024-08-13,Chicken Sandwiches,9.95,225.99,Online,Credit Card
22963,2024-08-13,Fries,3.49,698.78,In-store,Credit Card
22964,2024-08-13,Beverages,2.95,906.49,In-store,Gift Card
22965,2024-08-13,Sides & Other,4.99,269.27,Online,Credit Card
22966,2024-08-14,Burgers,12.99,690.85,Online,Credit Card
22967,2024-08-14,Chicken Sandwiches,9.95,262.96,Online,Cash
22968,2024-08-14,Fries,3.49,733.66,In-store,Cash
22969,2024-08-14,Beverages,2.95,921.48,Online,Credit Card
22970,2024-08-14,Sides & Other,4.99,251.15,Online,Credit Card
22971,2024-08-15,Burgers,12.99,575.32,Drive-thru,Credit Card
22972,2024-08-15,Chicken Sandwiches,9.95,251.97,In-store,Credit Card
22973,2024-08-15,Fries,3.49,696.96,Online,Gift Card
22974,2024-08-15,Beverages,2.95,1084.58,In-store,Gift Card
22975,2024-08-15,Sides & Other,4.99,272.88,Online,Credit Card
22976,2024-08-16,Burgers,12.99,823.78,In-store,Gift Card
22977,2024-08-16,Chicken Sandwiches,9.95,329.74,In-store,Cash
22978,2024-08-16,Fries,3.49,829.11,Drive-thru,Cash
22979,2024-08-16,Beverages,2.95,1176.15,In-store,Credit Card
22980,2024-08-16,Sides & Other,4.99,286.09,In-store,Cash
22981,2024-08-17,Burgers,12.99,945.6,In-store,Cash
22982,2024-08-17,Chicken Sandwiches,9.95,373.04,Online,Credit Card
22983,2024-08-17,Fries,3.49,1031.63,Drive-thru,Credit Card
22984,2024-08-17,Beverages,2.95,1315.38,In-store,Credit Card
22985,2024-08-17,Sides & Other,4.99,241.71,In-store,Gift Card
22986,2024-08-18,Burgers,12.99,757.39,Online,Credit Card
22987,2024-08-18,Chicken Sandwiches,9.95,295.66,Drive-thru,Gift Card
22988,2024-08-18,Fries,3.49,901.72,In-store,Credit Card
22989,2024-08-18,Beverages,2.95,1122.24,Drive-thru,Credit Card
22990,2024-08-18,Sides & Other,4.99,381.97,In-store,Credit Card
22991,2024-08-19,Burgers,12.99,749.71,Online,Credit Card
22992,2024-08-19,Chicken Sandwiches,9.95,247.91,Online,Cash
22993,2024-08-19,Fries,3.49,702.14,Drive-thru,Gift Card
22994,2024-08-19,Beverages,2.95,911.14,Drive-thru,Credit Card
22995,2024-08-19,Sides & Other,4.99,192.97,Drive-thru,Credit Card
22996,2024-08-20,Burgers,12.99,678.64,Drive-thru,Cash
22997,2024-08-20,Chicken Sandwiches,9.95,247.46,Online,Credit Card
22998,2024-08-20,Fries,3.49,667.64,In-store,Credit Card
22999,2024-08-20,Beverages,2.95,963.09,Online,Credit Card
23000,2024-08-20,Sides & Other,4.99,224.9,In-store,Credit Card
23001,2024-08-21,Burgers,12.99,575.63,In-store,Gift Card
23002,2024-08-21,Chicken Sandwiches,9.95,231.32,In-store,Credit Card
23003,2024-08-21,Fries,3.49,740.86,Drive-thru,Gift Card
23004,2024-08-21,Beverages,2.95,1080.32,Drive-thru,Cash
23005,2024-08-21,Sides & Other,4.99,260.86,In-store,Credit Card
23006,2024-08-22,Burgers,12.99,615.62,Online,Cash
23007,2024-08-22,Chicken Sandwiches,9.95,266.44,Online,Cash
23008,2024-08-22,Fries,3.49,688.73,Drive-thru,Credit Card
23009,2024-08-22,Beverages,2.95,1045.84,Drive-thru,Cash
23010,2024-08-22,Sides & Other,4.99,226.04,In-store,Cash
23011,2024-08-23,Burgers,12.99,807.76,Online,Credit Card
23012,2024-08-23,Chicken Sandwiches,9.95,331.6,Drive-thru,Credit Card
23013,2024-08-23,Fries,3.49,805.8,Drive-thru,Credit Card
23014,2024-08-23,Beverages,2.95,1080.56,Online,Credit Card
23015,2024-08-23,Sides & Other,4.99,255.56,In-store,Credit Card
23016,2024-08-24,Burgers,12.99,1015.95,In-store,Gift Card
23017,2024-08-24,Chicken Sandwiches,9.95,278.36,Drive-thru,Cash
23018,2024-08-24,Fries,3.49,818.55,Drive-thru,Cash
23019,2024-08-24,Beverages,2.95,1274.18,Drive-thru,Cash
23020,2024-08-24,Sides & Other,4.99,338.9,In-store,Credit Card
23021,2024-08-25,Burgers,12.99,935.52,In-store,Cash
23022,2024-08-25,Chicken Sandwiches,9.95,285.18,Online,Credit Card
23023,2024-08-25,Fries,3.49,874.34,In-store,Credit Card
23024,2024-08-25,Beverages,2.95,1237.69,Online,Gift Card
23025,2024-08-25,Sides & Other,4.99,210.81,Drive-thru,Cash
23026,2024-08-26,Burgers,12.99,627.25,In-store,Cash
23027,2024-08-26,Chicken Sandwiches,9.95,238.03,In-store,Cash
23028,2024-08-26,Fries,3.49,718.09,In-store,Gift Card
23029,2024-08-26,Beverages,2.95,899.41,In-store,Credit Card
23030,2024-08-26,Sides & Other,4.99,223.71,In-store,Credit Card
23031,2024-08-27,Burgers,12.99,508.31,In-store,Cash
23032,2024-08-27,Chicken Sandwiches,9.95,224.76,Online,Credit Card
23033,2024-08-27,Fries,3.49,741.7,Online,Cash
23034,2024-08-27,Beverages,2.95,909.52,In-store,Credit Card
23035,2024-08-27,Sides & Other,4.99,231.8,Online,Cash
23036,2024-08-28,Burgers,12.99,740.17,In-store,Credit Card
23037,2024-08-28,Chicken Sandwiches,9.95,244.82,In-store,Credit Card
23038,2024-08-28,Fries,3.49,767.72,Drive-thru,Cash
23039,2024-08-28,Beverages,2.95,958.22,Online,Gift Card
23040,2024-08-28,Sides & Other,4.99,235.0,In-store,Gift Card
